Verb,Full Sentence,SUBJ,OBJ,Q1: Has Object been hurt or weakened in some way?,Q2: Has Object been helped or supported in some way?,Q3: How do you think that the Object feels about the outcome?,Q4: Do you think that anyone values Object?,Q5: How Object Feels About Subject?,Q6: How do you/reader feel about the outcome?,Q7: How a Reader Feels About Object?,Q8: How a Reader Feels About Subject?,Q9: Has Subject been hurt or weakened in some way?,Q10: Has Subject been helped or supported in some way?,Q11: How do you think that the Subject feels about the outcome?,Q12: Do you think that anyone values Subject?,Q13: How Subject Feels About Object?,Q14: How do you think that the Writer feels about the outcome?,Q15: How the Writer Feels About Object?,Q16: How the Writer Feels About Subject?
interpret,her <span style='color:#0000CD'>therapist</span> will <u>interpret</u> her <span style='color:#006400'>attitude</span>.,therapist,attitude,1,-1,0,-1,0,0,0,0,-1,-1,0,1,-0.5,0,0,0
interpret,her <span style='color:#0000CD'>therapist</span> will <u>interpret</u> her <span style='color:#006400'>attitude</span>.,therapist,attitude,-1,-1,0,1,0,0.5,-0.5,1,-1,-1,1,1,0.5,0.5,-1,1
interpret,her <span style='color:#0000CD'>therapist</span> will <u>interpret</u> her <span style='color:#006400'>attitude</span>.,therapist,attitude,-1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
interpret,the <span style='color:#0000CD'>reader</span> <u>interpret</u> <span style='color:#006400'>them</span>.,reader,them,-1,-1,0,1,0,0.5,0.5,0.5,-1,1,0.5,1,0.5,0,0,0
interpret,the <span style='color:#0000CD'>reader</span> <u>interpret</u> <span style='color:#006400'>them</span>.,reader,them,1,1,1,1,0.5,1,0.5,0.5,1,1,1,1,1,1,0.5,0.5
interpret,the <span style='color:#0000CD'>reader</span> <u>interpret</u> <span style='color:#006400'>them</span>.,reader,them,-1,1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
interpret,the <span style='color:#0000CD'>government</span> <u>interpreted</u> this <span style='color:#006400'>clause</span>.,government,clause,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
interpret,the <span style='color:#0000CD'>government</span> <u>interpreted</u> this <span style='color:#006400'>clause</span>.,government,clause,-1,-1,-0.5,1,-0.5,0,0,0,-1,1,0.5,1,-0.5,0,0,0
interpret,the <span style='color:#0000CD'>government</span> <u>interpreted</u> this <span style='color:#006400'>clause</span>.,government,clause,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
entitle,<span style='color:#0000CD'>success</span> <u>entitles</u> the <span style='color:#006400'>student</span>.,success,student,-1,1,0.5,1,1,0.5,0,1,-1,-1,0,1,0,0,0,1
entitle,<span style='color:#0000CD'>success</span> <u>entitles</u> the <span style='color:#006400'>student</span>.,success,student,-1,1,0.5,1,1,0,0,0.5,-1,-1,0,1,0,0,0.5,0.5
entitle,the <span style='color:#0000CD'>fee</span> <u>entitles</u> the <span style='color:#006400'>student</span>.,fee,student,-1,1,1,1,0.5,0.5,0.5,0.5,-1,-1,0,1,0,0,0.5,0
entitle,the <span style='color:#0000CD'>fee</span> <u>entitles</u> the <span style='color:#006400'>student</span>.,fee,student,-1,1,0.5,1,0.5,0.5,1,0.5,-1,-1,0,1,0,0.5,1,0.5
entitle,the <span style='color:#0000CD'>fee</span> <u>entitles</u> the <span style='color:#006400'>student</span>.,fee,student,1,1,-0.5,1,-0.5,-0.5,-0.5,0,1,1,0,-1,-0.5,0,-0.5,0
entitle,<span style='color:#0000CD'>position</span> <u>entitled</u> a <span style='color:#006400'>man</span>.,position,man,-1,1,-0.5,1,-0.5,-0.5,0,-0.5,-1,1,0,1,-1,0,0,-0.5
entitle,<span style='color:#0000CD'>position</span> <u>entitled</u> a <span style='color:#006400'>man</span>.,position,man,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0
entitle,that <span style='color:#0000CD'>success</span> <u>entitled</u> a <span style='color:#006400'>man</span>.,success,man,1,1,1,1,1,-1,-0.5,0.5,-1,-1,0,1,0,-0.5,-0.5,0.5
entitle,that <span style='color:#0000CD'>success</span> <u>entitled</u> a <span style='color:#006400'>man</span>.,success,man,-1,1,1,-1,1,-0.5,-0.5,1,-1,-1,0,1,0,-0.5,-0.5,1
entitle,that <span style='color:#0000CD'>success</span> <u>entitled</u> a <span style='color:#006400'>man</span>.,success,man,-1,1,1,1,1,1,0.5,1,-1,-1,0,1,0,1,0.5,1
entitle,when the <span style='color:#0000CD'>knowledge</span> <u>entitled</u> a <span style='color:#006400'>man</span>.,knowledge,man,-1,1,1,1,1,-0.5,0,1,-1,-1,0,1,0,0,-0.5,0.5
entitle,when the <span style='color:#0000CD'>knowledge</span> <u>entitled</u> a <span style='color:#006400'>man</span>.,knowledge,man,-1,1,1,1,1,0.5,0.5,0.5,-1,-1,0,1,0,0,0.5,0.5
entitle,when the <span style='color:#0000CD'>knowledge</span> <u>entitled</u> a <span style='color:#006400'>man</span>.,knowledge,man,-1,1,1,1,1,1,1,1,-1,-1,1,1,0,1,1,1
entitle,a <span style='color:#0000CD'>fee</span> <u>entitles</u> the <span style='color:#006400'>subscriber</span>.,fee,subscriber,-1,1,1,1,1,1,1,1,-1,-1,0,-1,0,1,1,1
entitle,a <span style='color:#0000CD'>fee</span> <u>entitles</u> the <span style='color:#006400'>subscriber</span>.,fee,subscriber,-1,1,0.5,1,-1,0,0,-0.5,-1,-1,0,-1,0,0,1,-1
recognize,the <span style='color:#0000CD'>court</span> <u>recognized</u> the <span style='color:#006400'>danger</span>.,court,danger,-1,-1,0,1,0,-0.5,-1,0.5,-1,-1,-1,1,-1,-0.5,-0.5,1
recognize,the <span style='color:#0000CD'>court</span> <u>recognized</u> the <span style='color:#006400'>danger</span>.,court,danger,-1,-1,0,-1,0,-0.5,-0.5,0,1,-1,-1,1,-1,-0.5,-0.5,0
recognize,the <span style='color:#0000CD'>court</span> <u>recognized</u> the <span style='color:#006400'>danger</span>.,court,danger,1,-1,0,1,0,0.5,-1,0.5,-1,-1,-0.5,1,-1,0.5,-0.5,0.5
recognize,the <span style='color:#0000CD'>committee</span> <u>recognized</u> the <span style='color:#006400'>position</span>.,committee,position,-1,1,0,1,0,0.5,0.5,0.5,-1,1,0,1,0,0.5,0.5,0.5
recognize,the <span style='color:#0000CD'>committee</span> <u>recognized</u> the <span style='color:#006400'>position</span>.,committee,position,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0.5,0,0,0
recognize,a <span style='color:#0000CD'>man</span> <u>recognized</u> <span style='color:#006400'>them</span>.,man,them,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
recognize,a <span style='color:#0000CD'>man</span> <u>recognized</u> <span style='color:#006400'>them</span>.,man,them,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
recognize,the <span style='color:#0000CD'>president</span> <u>recognized</u> the <span style='color:#006400'>value</span>.,president,value,1,1,-0.5,1,-0.5,0,-0.5,0,-1,1,0,1,-1,0.5,0,0.5
recognize,the <span style='color:#0000CD'>president</span> <u>recognized</u> the <span style='color:#006400'>value</span>.,president,value,-1,-1,0,-1,0,-0.5,-0.5,-0.5,1,1,0,1,-0.5,-0.5,0,0
recognize,the <span style='color:#0000CD'>president</span> <u>recognized</u> the <span style='color:#006400'>value</span>.,president,value,-1,1,0,1,0,0.5,1,1,-1,-1,1,1,1,0.5,1,1
recognize,the <span style='color:#0000CD'>girl</span> <u>recognized</u> the <span style='color:#006400'>voice</span>.,girl,voice,-1,-1,0,-1,0,0.5,0,1,-1,-1,0.5,1,0,0.5,0,1
recognize,the <span style='color:#0000CD'>girl</span> <u>recognized</u> the <span style='color:#006400'>voice</span>.,girl,voice,-1,-1,0,1,0,1,1,1,-1,1,1,1,1,0.5,1,1
recognize,the <span style='color:#0000CD'>girl</span> <u>recognized</u> the <span style='color:#006400'>voice</span>.,girl,voice,-1,-1,0,1,0,0.5,0,0.5,-1,-1,1,1,1,0.5,0,0.5
recognize,the <span style='color:#0000CD'>owner</span> <u>recognized</u> <span style='color:#006400'>them</span>.,owner,them,-1,1,0.5,1,0.5,1,1,1,-1,1,1,1,1,0,1,1
recognize,the <span style='color:#0000CD'>owner</span> <u>recognized</u> <span style='color:#006400'>them</span>.,owner,them,-1,-1,0,1,0.5,0,0.5,0.5,-1,-1,0.5,1,0.5,0.5,0,0
threaten,the <span style='color:#0000CD'>system</span> <u>threatens</u> the <span style='color:#006400'>government</span>.,system,government,1,-1,-1,1,-1,-0.5,0,-0.5,-1,-1,-1,1,-0.5,-0.5,0,-0.5
threaten,the <span style='color:#0000CD'>system</span> <u>threatens</u> the <span style='color:#006400'>government</span>.,system,government,1,-1,-1,1,-1,-1,0,-0.5,-1,-1,0,1,0,-1,0,-0.5
threaten,the <span style='color:#0000CD'>system</span> <u>threatens</u> the <span style='color:#006400'>government</span>.,system,government,1,1,-1,1,0.5,0,0,0,1,1,0,1,0,-0.5,0,0
threaten,the <span style='color:#0000CD'>government</span> <u>threatened</u> <span style='color:#006400'>him</span>.,government,him,1,-1,-1,1,-1,-0.5,0,0,-1,1,-0.5,1,-1,-0.5,0,0
threaten,the <span style='color:#0000CD'>government</span> <u>threatened</u> <span style='color:#006400'>him</span>.,government,him,1,-1,-1,1,-1,-1,0.5,-1,-1,-1,0,-1,-1,-1,0.5,-1
threaten,the <span style='color:#0000CD'>government</span> <u>threatened</u> <span style='color:#006400'>him</span>.,government,him,1,-1,-1,1,-1,-1,1,-1,-1,-1,0.5,1,-0.5,-0.5,0.5,-0.5
threaten,the <span style='color:#0000CD'>prophet</span> <u>threatens</u> <span style='color:#006400'>them</span>.,prophet,them,-1,-1,-1,-1,-1,0.5,-1,1,-1,-1,0.5,-1,-0.5,0.5,-1,1
threaten,the <span style='color:#0000CD'>prophet</span> <u>threatens</u> <span style='color:#006400'>them</span>.,prophet,them,1,-1,-1,1,-1,0.5,-0.5,0.5,-1,1,0.5,1,0,0.5,-0.5,0.5
threaten,<span style='color:#0000CD'>tribe</span> <u>threatened</u> <span style='color:#006400'>them</span>.,tribe,them,1,-1,-1,1,-1,-1,0.5,-1,-1,-1,-1,1,-1,-1,0.5,-1
threaten,<span style='color:#0000CD'>tribe</span> <u>threatened</u> <span style='color:#006400'>them</span>.,tribe,them,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1
threaten,<span style='color:#0000CD'>tribe</span> <u>threatened</u> <span style='color:#006400'>them</span>.,tribe,them,1,-1,-1,1,-1,-1,0.5,-1,1,-1,-1,1,-1,-1,-1,0.5
threaten,her <span style='color:#0000CD'>brother</span> <u>threatens</u> her <span style='color:#006400'>life</span>.,brother,life,-1,-1,0,-1,0,-1,-0.5,-0.5,-1,-1,-1,-1,-1,-0.5,-0.5,-0.5
threaten,her <span style='color:#0000CD'>brother</span> <u>threatens</u> her <span style='color:#006400'>life</span>.,brother,life,1,-1,-1,1,-1,-1,1,-1,-1,1,1,1,0,-0.5,0.5,-0.5
threaten,her <span style='color:#0000CD'>brother</span> <u>threatens</u> her <span style='color:#006400'>life</span>.,brother,life,1,-1,0,1,0,-1,1,-1,-1,-1,-1,1,-1,-1,0.5,-1
threaten,the <span style='color:#0000CD'>king</span> <u>threatened</u> a <span style='color:#006400'>descent</span>.,king,descent,-1,-1,0,-1,0,0,0,0,-1,1,-1,1,-1,0,0,0
wait,the <span style='color:#0000CD'>woman</span> <u>waited</u> a <span style='color:#006400'>while</span>.,woman,while,-1,-1,0,1,0,-1,-1,1,1,-1,-1,1,-1,-1,-1,1
wait,the <span style='color:#0000CD'>woman</span> <u>waited</u> a <span style='color:#006400'>while</span>.,woman,while,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
wait,a <span style='color:#0000CD'>party</span> <u>waited</u> the <span style='color:#006400'>turn</span>.,party,turn,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
wait,a <span style='color:#0000CD'>party</span> <u>waited</u> the <span style='color:#006400'>turn</span>.,party,turn,-1,-1,0,-1,0,0,0,0,-1,-1,0,-1,0,0,0,0
wait,the <span style='color:#0000CD'>play</span> <u>waits</u> <span style='color:#006400'>man</span>.,play,man,1,-1,-1,1,0,0,0,0,-1,1,-0.5,1,0.5,0.5,0,0.5
wait,the <span style='color:#0000CD'>boy</span> <u>waited</u> a <span style='color:#006400'>moment</span>.,boy,moment,-1,-1,0,-1,0,0,0,0,-1,1,0,1,0,0,0,0
wait,the <span style='color:#0000CD'>boy</span> <u>waited</u> a <span style='color:#006400'>moment</span>.,boy,moment,-1,-1,0,1,0,0,0.5,0.5,-1,-1,0.5,1,0,0,0.5,0.5
wait,a <span style='color:#0000CD'>woman</span> <u>waited</u> her <span style='color:#006400'>turn</span>.,woman,turn,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0.5,0,0,0
wait,a <span style='color:#0000CD'>woman</span> <u>waited</u> her <span style='color:#006400'>turn</span>.,woman,turn,-1,-1,0,-1,0,0,0,0,-1,-1,-0.5,-1,0,0,0,0
wait,a <span style='color:#0000CD'>woman</span> <u>waited</u> her <span style='color:#006400'>turn</span>.,woman,turn,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0,0,0,0
wait,the <span style='color:#0000CD'>doctor</span> <u>waited</u> a <span style='color:#006400'>moment</span>.,doctor,moment,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
wait,the <span style='color:#0000CD'>doctor</span> <u>waited</u> a <span style='color:#006400'>moment</span>.,doctor,moment,-1,1,0,1,0,0,0,0.5,-1,-1,0.5,1,0,0,0,0.5
wait,the <span style='color:#0000CD'>doctor</span> <u>waited</u> a <span style='color:#006400'>moment</span>.,doctor,moment,-1,-1,0,-1,0,0,0,1,-1,-1,0,1,0,0,0,1
wait,the <span style='color:#0000CD'>doctor</span> <u>waited</u> a <span style='color:#006400'>moment</span>.,doctor,moment,-1,-1,0,1,0,0,0,0,1,-1,-0.5,1,-0.5,0,0,0
wait,the <span style='color:#0000CD'>man</span> <u>waited</u> a <span style='color:#006400'>week</span>.,man,week,-1,-1,0,-1,0,-0.5,-1,0,-1,-1,-0.5,1,-1,-0.5,-1,0
define,<span style='color:#0000CD'>culture</span> <u>defines</u> the <span style='color:#006400'>environment</span>.,culture,environment,1,1,-0.5,1,0,0,-0.5,-1,1,1,0,1,0,0,0,0.5
define,<span style='color:#0000CD'>culture</span> <u>defines</u> the <span style='color:#006400'>environment</span>.,culture,environment,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
define,the <span style='color:#0000CD'>law</span> <u>defines</u> a <span style='color:#006400'>corporation</span>.,law,corporation,-1,1,0,1,0,0,0,0,-1,1,0,1,0,0,0,0
define,the <span style='color:#0000CD'>law</span> <u>defines</u> a <span style='color:#006400'>corporation</span>.,law,corporation,-1,-1,0,1,0,0,-0.5,0.5,-1,-1,0,1,0,0,0,0
define,the <span style='color:#0000CD'>law</span> <u>defines</u> a <span style='color:#006400'>corporation</span>.,law,corporation,1,1,0,1,0,0,0.5,0.5,-1,-1,0,1,0,0,0.5,0.5
define,the <span style='color:#0000CD'>researcher</span> will <u>define</u> the <span style='color:#006400'>population</span>.,researcher,population,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
define,the <span style='color:#0000CD'>researcher</span> will <u>define</u> the <span style='color:#006400'>population</span>.,researcher,population,-1,-1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
define,the <span style='color:#0000CD'>researcher</span> will <u>define</u> the <span style='color:#006400'>population</span>.,researcher,population,-1,1,0,1,0,0.5,0,0,-1,1,0.5,1,0,0,0,0.5
define,the <span style='color:#0000CD'>author</span> <u>defines</u> the <span style='color:#006400'>scope</span>.,author,scope,-1,1,0,1,0,0,0,0,-1,-1,0,1,0,0,0,0
define,the <span style='color:#0000CD'>author</span> <u>defines</u> the <span style='color:#006400'>scope</span>.,author,scope,-1,1,0,1,0,1,1,1,-1,-1,0.5,1,1,1,1,0.5
define,the <span style='color:#0000CD'>author</span> <u>defines</u> the <span style='color:#006400'>scope</span>.,author,scope,-1,1,0,-1,0,0,0,0.5,-1,1,-0.5,1,0,0,0.5,0
define,the <span style='color:#0000CD'>court</span> <u>defined</u> the <span style='color:#006400'>scope</span>.,court,scope,-1,-1,0,-1,0,0.5,0.5,0.5,-1,1,0.5,1,0.5,0.5,0.5,0.5
define,the <span style='color:#0000CD'>court</span> <u>defined</u> the <span style='color:#006400'>scope</span>.,court,scope,-1,1,0.5,1,1,0.5,0,0.5,-1,1,1,1,0,1,0,0.5
define,the <span style='color:#0000CD'>court</span> <u>defined</u> the <span style='color:#006400'>scope</span>.,court,scope,-1,1,0,-1,0,0,0,0,-1,-1,0,1,0,0,0,0
define,<span style='color:#0000CD'>division</span> <u>define</u> <span style='color:#006400'>war</span>.,division,war,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1
enable,the <span style='color:#0000CD'>number</span> will <u>enable</u> a <span style='color:#006400'>visitor</span>.,number,visitor,-1,-1,0,1,0,0,0,0,-1,-1,0,-1,0,0,0,0
enable,the <span style='color:#0000CD'>number</span> will <u>enable</u> a <span style='color:#006400'>visitor</span>.,number,visitor,-1,1,0.5,1,0.5,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0.5
enable,the <span style='color:#0000CD'>number</span> will <u>enable</u> a <span style='color:#006400'>visitor</span>.,number,visitor,-1,-1,1,1,0.5,0,0.5,0,-1,-1,0,-1,0,0,0.5,0
enable,the <span style='color:#0000CD'>approach</span> <u>enables</u> the <span style='color:#006400'>student</span>.,approach,student,-1,-1,0,1,0,0,0,0,-1,-1,0,-1,0,0,0,0
enable,the <span style='color:#0000CD'>approach</span> <u>enables</u> the <span style='color:#006400'>student</span>.,approach,student,-1,1,1,1,1,0,1,1,-1,-1,0,1,0,0,1,0.5
enable,the <span style='color:#0000CD'>approach</span> <u>enables</u> the <span style='color:#006400'>student</span>.,approach,student,-1,1,1,-1,1,1,0.5,1,-1,-1,0,1,0,1,0.5,1
enable,the <span style='color:#0000CD'>discovery</span> <u>enabled</u> <span style='color:#006400'>man</span>.,discovery,man,-1,1,1,1,1,0.5,0,0.5,-1,-1,0,1,0,0.5,0,0.5
enable,the <span style='color:#0000CD'>discovery</span> <u>enabled</u> <span style='color:#006400'>man</span>.,discovery,man,-1,1,1,1,1,1,1,1,-1,1,0,1,0,1,1,1
enable,the <span style='color:#0000CD'>discovery</span> <u>enabled</u> <span style='color:#006400'>man</span>.,discovery,man,-1,1,0.5,1,0.5,0.5,0.5,0.5,-1,-1,0,1,0,0.5,0.5,0.5
enable,<span style='color:#0000CD'>strength</span> <u>enables</u> a <span style='color:#006400'>country</span>.,strength,country,-1,-1,1,1,1,1,1,1,-1,-1,0,1,0,1,1,1
enable,<span style='color:#0000CD'>strength</span> <u>enables</u> a <span style='color:#006400'>country</span>.,strength,country,-1,1,0.5,1,1,0.5,1,1,-1,1,1,1,0,0.5,0.5,0.5
enable,<span style='color:#0000CD'>strength</span> <u>enables</u> a <span style='color:#006400'>country</span>.,strength,country,-1,1,1,1,1,0,1,1,-1,-1,0,1,0,0,0.5,0.5
enable,<span style='color:#0000CD'>management</span> <u>enables</u> an <span style='color:#006400'>organization</span>.,management,organization,-1,-1,1,1,1,0.5,0.5,1,-1,1,0.5,1,0.5,0.5,0.5,1
enable,<span style='color:#0000CD'>management</span> <u>enables</u> an <span style='color:#006400'>organization</span>.,management,organization,-1,1,1,1,1,0,0,0,-1,-1,0,1,1,0,0,0
enable,the <span style='color:#0000CD'>index</span> <u>enables</u> the <span style='color:#006400'>researcher</span>.,index,researcher,1,1,1,1,1,-1,0,0,-1,1,-1,1,0,1,1,-0.5
fire,the <span style='color:#0000CD'>privateer</span> <u>fired</u> a <span style='color:#006400'>gun</span>.,privateer,gun,-1,-1,0,1,0,0.5,0.5,0.5,-1,-1,1,1,0.5,0.5,0.5,0.5
fire,the <span style='color:#0000CD'>privateer</span> <u>fired</u> a <span style='color:#006400'>gun</span>.,privateer,gun,-1,-1,0,1,0,0.5,0,1,-1,-1,1,1,0.5,0.5,0.5,1
fire,the <span style='color:#0000CD'>commander</span> <u>fired</u> a <span style='color:#006400'>shot</span>.,commander,shot,-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,1,0.5,-1,-0.5,-0.5
fire,the <span style='color:#0000CD'>commander</span> <u>fired</u> a <span style='color:#006400'>shot</span>.,commander,shot,1,1,-0.5,1,0.5,0.5,0,-0.5,-1,1,0,1,-0.5,0,0,-0.5
fire,the <span style='color:#0000CD'>commander</span> <u>fired</u> a <span style='color:#006400'>shot</span>.,commander,shot,-1,1,0,-1,0,-0.5,-0.5,0.5,-1,1,-0.5,1,0.5,0,0,0.5
fire,the <span style='color:#0000CD'>commander</span> <u>fired</u> a <span style='color:#006400'>torpedo</span>.,commander,torpedo,-1,1,0,1,0,0,0,0.5,-1,-1,0.5,1,0.5,0,0,0
fire,the <span style='color:#0000CD'>commander</span> <u>fired</u> a <span style='color:#006400'>torpedo</span>.,commander,torpedo,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1
fire,the <span style='color:#0000CD'>commander</span> <u>fired</u> a <span style='color:#006400'>torpedo</span>.,commander,torpedo,-1,1,0,1,0,0,0.5,0.5,-1,-1,1,1,1,0,0.5,0
fire,the <span style='color:#0000CD'>enemy</span> <u>fired</u> a <span style='color:#006400'>shell</span>.,enemy,shell,-1,-1,0,-1,0,-1,-0.5,-0.5,-1,-1,0.5,-1,0.5,-0.5,-0.5,0
fire,the <span style='color:#0000CD'>enemy</span> <u>fired</u> a <span style='color:#006400'>shell</span>.,enemy,shell,-1,-1,0,-1,0,-1,0,-0.5,-1,-1,-0.5,-1,0,-0.5,0,-0.5
fire,a <span style='color:#0000CD'>man</span> <u>fired</u> a <span style='color:#006400'>rifle</span>.,man,rifle,-1,-1,0,-1,0,0,0,0,-1,-1,0,1,0.5,0,0,0
fire,a <span style='color:#0000CD'>man</span> <u>fired</u> a <span style='color:#006400'>rifle</span>.,man,rifle,-1,-1,0,1,0,-0.5,-0.5,-0.5,-1,-1,0.5,1,0.5,-0.5,-0.5,-0.5
fire,the <span style='color:#0000CD'>battalion</span> <u>fired</u> a <span style='color:#006400'>total</span>.,battalion,total,1,-1,-1,-1,-1,0,-1,0,-1,1,1,1,-1,0,-1,0
fire,the <span style='color:#0000CD'>battalion</span> <u>fired</u> a <span style='color:#006400'>total</span>.,battalion,total,1,-1,0.5,1,0,0,0.5,0.5,1,1,0.5,1,0.5,1,0,0.5
fire,the <span style='color:#0000CD'>battalion</span> <u>fired</u> a <span style='color:#006400'>total</span>.,battalion,total,1,-1,0,1,0,-0.5,-0.5,-0.5,-1,-1,0,1,-0.5,-0.5,-0.5,-0.5
infect,a <span style='color:#0000CD'>phage</span> <u>infects</u> a <span style='color:#006400'>host</span>.,phage,host,-1,1,-0.5,1,0.5,0.5,0,0,1,1,0,1,-1,0,1,0.5
infect,a <span style='color:#0000CD'>phage</span> <u>infects</u> a <span style='color:#006400'>host</span>.,phage,host,1,-1,-1,1,-1,-1,0.5,-1,-1,1,0,-1,0,-1,0.5,-1
infect,a <span style='color:#0000CD'>mother</span> will <u>infect</u> her <span style='color:#006400'>child</span>.,mother,child,1,-1,-1,1,-0.5,-1,0.5,-0.5,1,-1,-0.5,1,0,-1,0.5,-0.5
infect,a <span style='color:#0000CD'>mother</span> will <u>infect</u> her <span style='color:#006400'>child</span>.,mother,child,1,-1,-1,1,-1,-1,0.5,-1,-1,-1,-0.5,1,-0.5,-1,0.5,-1
infect,a <span style='color:#0000CD'>woman</span> will <u>infect</u> her <span style='color:#006400'>fetus</span>.,woman,fetus,1,-1,0,1,0,-1,0,-1,1,-1,-0.5,1,-0.5,-1,0.5,-1
infect,a <span style='color:#0000CD'>woman</span> will <u>infect</u> her <span style='color:#006400'>fetus</span>.,woman,fetus,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1
